date,population,admission,release
2021-05-09,122070.18269614984,2199.3132649661284,1292.2246602913494
2021-05-10,122544.77130082465,1766.8132649661284,3544.224660291349
2021-05-11,121838.35990549943,2837.8132649661284,3105.724660291349
2021-05-12,121649.69851017417,2917.0632649661284,3203.724660291349
2021-05-13,121441.92600373786,2995.952153855017,3080.0913269580165
2021-05-14,121453.37849730153,3091.520010997874,3144.4246602913495
2021-05-15,121497.24765753186,3189.2938205216838,1407.7579936246827
2021-05-16,122206.3268177622,2115.8371538550173,1279.7579936246827
2021-05-17,122924.40597799253,1995.9910000088637,3615.4246602913486
2021-05-18,122311.3184715562,3003.67048718835,3112.5913269580165
2021-05-19,122231.8142984532,3032.253820521683,3300.1682500349393
2021-05-20,122000.47679201688,3068.4204871883494,3263.0564063230954
2021-05-21,121557.63928558053,3121.253820521683,2887.1384423426316
2021-05-22,121710.6065868365,3072.063435906299,1332.0961346503238
2021-05-23,122671.4072214258,2292.8967692396327,1381.5961346503236
2021-05-24,123275.70785601511,1985.896769239633,3499.710169738043
2021-05-25,122747.85936779743,2970.890252948905,3281.7219923981415
2021-05-26,122602.84388450581,3136.706509106541,3308.339639456965
2021-05-27,122381.76957768483,3087.265332635953,3324.839639456965
2021-05-28,122135.6952708638,3079.2653326359527,3062.6679527099773
2021-05-29,122169.32578331986,3093.631798499407,1350.167952709977
2021-05-30,123209.28962910929,2391.1317984994066,1358.9679527099772
2021-05-31,123890.25347489875,2043.131798499407,1503.1679527099773
2021-06-01,124504.71732068817,2116.2856446532533,4046.9179527099773
2021-06-02,123775.84783314429,3318.048465166073,3679.2512860433103
2021-06-03,123259.81167893371,3163.21513183274,3485.9776018327834
2021-06-04,122994.3018405126,3221.5625002537936,3246.255672008223
2021-06-05,123009.04200209152,3273.245833587127,1373.2723386748892
2021-06-06,123959.94883033709,2324.0791669204596,1375.3598386748893
2021-06-07,124496.91815858264,1913.3291669204596,3380.1803514954026
2021-06-08,124193.88748682823,3058.349679740972,3486.751026600888
2021-06-09,123828.6890935548,3279.0652915553183,3539.513684828736
2021-06-10,123636.7407002814,3347.0652915553183,3327.513684828736
2021-06-11,123589.79230700796,3272.864033693683,2912.013684828736
2021-06-12,123792.17724706787,3101.9125137775404,1367.9793711032455
2021-06-13,124695.07934399052,2270.1314680259065,1661.7293711032455
2021-06-14,125098.23144091322,2061.881468025907,3539.7664675406963
2021-06-15,124717.09369245969,3094.6024605838043,3171.2190752504475
2021-06-16,124639.82734423297,3102.706893690381,3436.6732419171144
2021-06-17,124364.56099600626,3163.206893690381,3491.1803521584707
2021-06-18,124238.8210665662,3366.4384657712676,2867.845061877975
2021-06-19,124354.08113712617,2983.105132437934,1319.845061877975
2021-06-20,125278.84120768614,2244.605132437934,1295.9689935019067
2021-06-21,125926.65683380168,1943.7846196174214,3559.044751077664
2021-06-22,125422.76033870502,3055.1482559810574,4180.623698446086
2021-06-23,124849.33752781896,3605.2052639276194,3202.6236984460857
2021-06-24,125093.91471693288,3088.7437447028615,3335.6903651127527
2021-06-25,124850.89190604677,3092.6675542266717,3125.523698446086
2021-06-26,125110.4357618274,3383.2675542266725,1378.2736984460855
2021-06-27,126058.14628427467,2327.7342208933387,1415.6903651127523
2021-06-28,126729.85680672189,2086.9008875600052,3978.857031779419
2021-06-29,125912.5673291691,3159.9675542266714,4588.457031779419
2021-06-30,125572.21118494973,4248.100887560005,3342.1236984460857
2021-07-01,125336.85504073031,3106.4342208933385,3748.1236984460857
2021-07-02,124809.83222984427,3221.100887560005,3340.790365112752
2021-07-03,124722.55941895816,3253.517554226672,1490.7903651127522
2021-07-04,125623.78660807209,2390.267554226672,1442.5125873349743
2021-07-05,126351.51379718598,2172.017554226672,1494.1236984460857
2021-07-06,126956.24098629992,2098.850887560005,3753.6236984460857
2021-07-07,126300.21817541384,3097.600887560005,3546.6236984460857
2021-07-08,125954.19536452775,3200.600887560005,3421.345920668308
2021-07-09,125685.61699808613,3152.767554226672,3203.512587334975
2021-07-10,125796.20529831116,3314.767554226672,1352.179254001641
2021-07-11,126685.79359853617,2241.767554226672,1415.179254001641
2021-07-12,127182.38189876122,1911.7675542266718,3344.012587334974
2021-07-13,126793.97019898624,2953.823109782227,3301.512587334975
2021-07-14,126906.05849921129,3414.600887560005,3481.012587334975
2021-07-15,126501.64679943629,3075.600887560005,3454.2459206683084
2021-07-16,126221.56843299468,3175.767554226672,3065.557708880096
2021-07-17,126402.20102226401,3246.1902981494154,1393.557708880096
2021-07-18,127312.83361153332,2304.1902981494154,1444.057708880096
2021-07-19,127775.96620080262,1907.1902981494156,3499.307708880096
2021-07-20,127276.51545673862,2999.0069648160825,3445.2799311023186
2021-07-21,127164.5647126746,3335.6069648160824,3371.2243755467625
2021-07-22,126771.78063527725,2978.440298149415,3178.2243755467625
2021-07-23,126653.4965578799,3059.940298149415,3023.4743755467625
2021-07-24,126752.96248048256,3122.940298149415,1379.7692473416346
2021-07-25,127612.83865949544,2239.645426354544,1391.6025806749678
2021-07-26,128162.04817184168,1940.8120930212108,3398.7692473416346
2021-07-27,127580.9243508546,2817.6454263545434,3332.0192473416346
2021-07-28,127383.80052986753,3134.895426354544,3160.1025806749676
2021-07-29,127279.17670888043,3053.0343152434325,3176.4225806749682
2021-07-30,127159.71955456004,3062.4054263545436,3235.0618331189007
2021-07-31,127174.11173894,3252.3901877116455,1475.3313366650002
2021-08-01,128485.17058998664,2371.152684602217,1531.8161588312782
2021-08-02,129052.21872671403,2094.947628892008,3630.6286588312787
2021-08-03,128447.16269677476,3023.9726288920083,4392.128658831279
2021-08-04,127839.1066668355,3782.587994362981,3372.9873668332257
2021-08-05,127739.67439927244,3273.0550992701933,3558.962366833226
2021-08-06,127568.49213170944,3394.4300992701933,3212.279033499892
2021-08-07,127783.30986414642,3424.8467659368603,1602.2790334998926
2021-08-08,128524.12759658333,2344.5967659368603,1590.7790334998926
2021-08-09,128970.94532902034,2036.5967659368605,3739.7790334998926
2021-08-10,128260.7630614573,3031.4300992701938,3459.945700166559
2021-08-11,128078.91412722759,3278.763432603527,3522.1123668332257
2021-08-12,127693.9540818868,3137.1523214924155,3496.1123668332257
2021-08-13,127395.49403654598,3196.985654825749,3295.1123668332257
2021-08-14,127414.36732453853,3313.985654825749,1446.1123668332261
2021-08-15,128284.24061253104,2315.0856548257493,1533.1123668332261
2021-08-16,128745.11390052357,1993.9856548257494,3748.7649092061074
2021-08-17,127839.10865744263,2844.7257678201,3347.7310109010223
2021-08-18,127637.1034143617,3145.7257678200995,3319.6060109010223
2021-08-19,127400.34817128078,3082.764229358561,3190.78326444963
2021-08-20,127205.65329110899,2996.088384277833,3046.78326444963
2021-08-21,127390.79174427051,3230.088384277833,1397.7832644496302
2021-08-22,128205.93019743204,2212.921717611166,1402.78326444963
2021-08-23,128685.56865059359,1883.128384277833,4283.861533903753
2021-08-24,127947.32716763434,3545.6200509445,3478.861533903754
2021-08-25,127904.0856846751,3435.6200509445002,3207.1948672370863
2021-08-26,127687.06642393807,2977.352010369256,3399.081715833742
2021-08-27,127575.58128741877,3291.5149466613625,3198.684890436916
2021-08-28,127590.56894001509,3217.99907364549,1416.517856055596
2021-08-29,128636.55659261139,2463.4005887970056,1395.8534829727446
2021-08-30,129190.77689782083,1950.38538238506,3644.9567438423105
2021-08-31,128450.7472030302,2904.927049051727,3521.75674384231
2021-09-01,127914.21750823964,2985.227049051726,3729.900154695024
2021-09-02,127286.07541034829,3102.5913901369972,3308.5165210613895
2021-09-03,127088.16229143593,3123.58388262949,3073.4136682085373
2021-09-04,127380.52695030131,3364.064041359649,1497.3079771516261
2021-09-05,128310.4159994106,2428.8636929275935,1516.9746438182926
2021-09-06,128938.30504851989,2144.863692927594,1551.2246438182926
2021-09-07,129465.69409762921,2077.7803595942605,3838.8496438182933
2021-09-08,128674.66648007186,3047.8220262609266,3583.8496438182933
2021-09-09,128185.23886251451,3094.422026260926,3462.231996759469
2021-09-10,127921.25242142771,3196.578889006025,3311.6319967594695
2021-09-11,127855.01598034096,3246.995555672691,1388.231996759469
2021-09-12,128751.77953925417,2284.9955556726914,1599.8986634261355
2021-09-13,129188.37643150071,2036.4955556726916,3648.8986634261355
2021-09-14,128678.37332374725,3138.8955556726914,3528.372801357171
2021-09-15,128398.42481369496,3235.039128261791,3386.5857634457498
2021-09-16,128069.48420336882,3059.645153119596,3408.5857634457498
2021-09-17,127957.3293073284,3296.4308674053113,3021.085763445749
2021-09-18,128150.50774462128,3212.930867405311,1462.7524301124154
2021-09-19,129009.85284858083,2323.764200738645,1660.9190967790819
2021-09-20,129395.69795254042,2046.764200738645,3612.4190967790832
2021-09-21,128769.37638983328,2986.097534071977,3459.9190967790832
2021-09-22,128489.55482712622,3180.097534071977,3406.4190967790832
2021-09-23,128135.7332644191,3052.597534071977,3352.4190967790832
2021-09-24,127819.29265409296,3034.3118197862636,2954.5302078901937
2021-09-25,128169.1853771001,3306.311819786263,1377.919096779082
2021-09-26,129056.5781001073,2265.3118197862636,1510.9190967790819
2021-09-27,129527.97082311448,1982.3118197862639,3584.4190967790832
2021-09-28,128997.78021278835,3054.22848645293,3303.6690967790832
2021-09-29,128944.58960246218,3250.47848645293,3201.3595729695585
2021-09-30,128916.07042070743,3172.840391214835,3333.3595729695585
2021-10-01,128735.55123895273,3152.840391214835,3397.8595729695585
2021-10-02,128645.78205719804,3308.090391214835,1436.6095729695585
2021-10-03,129431.3462087766,2222.1737245481686,1548.609572969558
2021-10-04,129839.91036035522,1957.1737245481688,3369.9429063028924
2021-10-05,129421.54117860051,2953.4403912148346,3366.559572969559
2021-10-06,129227.08866351245,3172.107057881502,3364.059572969559
2021-10-07,129047.13614842443,3184.1070578815015,3364.8595729695585
2021-10-08,128825.98363333635,3143.207057881502,3046.0262396362255
2021-10-09,129049.66445158162,3269.707057881502,1464.276239636225
2021-10-10,129829.09526982688,2243.707057881502,1501.1333824933677
2021-10-11,130110.81180235789,1782.8499150243595,2800.4667158267016
2021-10-12,129832.19500155555,2519.96102613547,3499.0238586838445
2021-10-13,129905.8496293246,3561.077066574634,3506.4970065636853
2021-10-14,129433.3537210172,3034.684714075481,3242.0408966298664
2021-10-15,129337.39612931524,3117.191919160117,3068.187348621092
2021-10-16,129428.32499514574,3159.1162144515433,1390.687348621092
2021-10-17,130170.75386097614,2133.116214451543,1503.1635390972822
2021-10-18,130543.56367918757,1875.9733573086858,3633.699253382997
2021-10-19,129923.96278311322,3012.4316906420195,3271.4325867163298
2021-10-20,129731.4952203723,3080.6316906420193,3306.051634335378
2021-10-21,129476.03697440148,3142.4505312217293,2687.6488565575996
2021-10-22,129578.3644427164,2818.879102650301,2656.5516343353775
2021-10-23,129761.69191103132,2821.379102650301,1416.5516343353775
2021-10-24,130608.51937934624,2263.879102650301,1558.0516343353775
2021-10-25,130957.34684766117,1905.2124359836344,3809.1849676687107
2021-10-26,130234.1743159761,3087.879102650301,3514.5278248115683
2021-10-27,129931.26368905294,3212.2838645550632,3469.6944914782352
2021-10-28,129686.85306212975,3225.2838645550632,4694.694491478234
2021-10-29,129496.69243520658,4505.283864555063,2820.5890697914874
2021-10-30,129715.5077118979,3039.404346482774,1357.5890697914879
2021-10-31,130555.32298858915,2197.4043464827737,1694.5890697914876
2021-11-01,130841.38826528045,1979.9043464827737,3925.3390697914883
2021-11-02,130102.20354197171,3186.154346482774,3451.5533555057737
2021-11-03,129899.73310437732,3249.9400607684884,3614.9104983629168
2021-11-04,129509.76266678284,3225.440060768488,3523.1104983629166
2021-11-05,129216.89222918845,3230.240060768488,3204.1104983629166
2021-11-06,129488.52179159402,3475.740060768488,1556.8604983629164
2021-11-07,130306.9013539996,2375.2400607684876,1616.8604983629164
2021-11-08,130580.28091640514,1889.7400607684879,3925.3604983629166
2021-11-09,129827.41047881075,3169.690060768488,3647.8390697914883
2021-11-10,129388.22575550199,3210.904346482774,4330.1390697914885
2021-11-11,128995.79103219332,3938.2043464827743,749.1390697914877
2021-11-12,129568.3563088846,1321.7043464827736,3233.1390697914876
2021-11-13,129517.92158557587,3183.0376798161074,1396.0776662827159
2021-11-14,130327.48686226715,2207.537679816107,1457.972403124821
2021-11-15,130728.55213895845,1858.3710131494402,3846.355198823746
2021-11-16,129890.29483500456,3013.904346482774,3722.828317103316
2021-11-17,129412.37086438401,3244.904346482774,3656.828317103316
2021-11-18,128995.94689376351,3241.7376798161076,3546.715501218839
2021-11-19,128739.35054047145,3297.2641539436645,3276.027173902353
2021-11-20,128844.92085384611,3381.5974872769975,1514.1938405690198
2021-11-21,129569.49116722074,2238.0974872769975,2047.8079739023528
2021-11-22,129517.28241392875,1995.0992206103308,3937.867497711877
2021-11-23,128337.53794635099,2758.1230301341407,3764.3119421563215
2021-11-24,127572.57125655103,2999.345252356363,3345.1952754896547
2021-11-25,126907.32123341774,2679.4452523563627,1100.1952754896545
2021-11-26,127358.4878769511,1551.361919023029,1313.1952754896545
2021-11-27,128167.65452048449,2122.3619190230293,1190.528608822988
2021-11-28,128997.15449735119,2020.6952523563625,1485.9452754896543
2021-11-29,129440.23780755124,1929.0285856896958,3777.4547992991784
2021-11-30,128606.02111775128,3015.6190618801725,3551.3357516801307
2021-12-01,128358.971094618,3304.785728546839,3461.0857516801307
2021-12-02,128110.3210714847,3209.593623283681,3608.879402473781
2021-12-03,127972.90517533553,3473.6301729912834,3044.0460691404487
2021-12-04,128411.98927918638,3482.1301729912834,1410.712735807115
2021-12-05,129333.07338303716,2333.1301729912834,1788.7127358071148
2021-12-06,129630.3241535547,2085.9635063246164,3880.212735807115
2021-12-07,128737.3249240722,3000.713506324617,3669.391030380758
2021-12-08,128402.90360156645,3335.636374541671,3602.789839904568
2021-12-09,128133.06561239403,3332.9518507321472,3327.5597734593853
2021-12-10,127913.48426773988,3116.6284841762217,2515.3603198760084
2021-12-11,128119.72210275065,2756.907224788585,1152.6693897778002
2021-12-12,128980.2932710948,2014.2405581219182,1760.0027231111333
2021-12-13,129235.36443943891,2004.0738914552514,3789.0860564444656
2021-12-14,128343.51894111634,2896.240558121918,3859.2527231111326
2021-12-15,127909.00677612712,3425.240558121918,3301.0622469206564
2021-12-16,127603.99461113792,2995.749006662625,3842.9271796880093
2021-12-17,126959.35859729745,3191.352545408906,3053.7588295196592
2021-12-18,127114.05591679031,3207.456149012509,1219.4254961863257
2021-12-19,127578.75323628313,1681.1355816366229,2009.934243231243
2021-12-20,127723.1638891093,2156.1226738352043,4102.360169157169
2021-12-21,126452.0454414064,2831.741721454252,4229.21016915717
2021-12-22,125158.2269937035,2935.3917214542525,2676.210169157169
2021-12-23,124541.74187933392,2058.5583881209186,2389.710169157169
2021-12-24,124316.59009829767,2165.0583881209186,1374.2101691571688
2021-12-25,124630.4383172614,1688.0583881209184,866.3768358238354
2021-12-26,125214.11986955848,1450.7250547875851,1579.1798661268656
2021-12-27,125705.30142185556,2071.8614184239486,2706.929866126866
2021-12-28,125410.98297415266,2409.8336406461713,2632.397037844038
2021-12-29,125437.34129412653,2661.6619234744544,2685.6689881159873
2021-12-30,125270.62269102344,2519.950385012916,2154.668988115988
2021-12-31,125568.40408792038,2451.450385012916,1108.9967658937655
2022-01-01,126707.95215148397,2247.461496124027,1254.7689881159877
2022-01-02,127234.30021504755,1782.5337183462489,1575.018988115988
2022-01-03,127583.5649452778,1924.2837183462489,3153.5189881159877
2022-01-04,127095.32967550808,2665.283718346249,3060.1856547826546
2022-01-05,127024.09440573833,2989.4503850129154,2815.3023214493205
2022-01-06,126863.09246930195,2652.5912941038246,2883.9871699341697
2022-01-07,126528.17689650189,2549.904930467461,2290.472884219884
2022-01-08,127135.53513322567,2899.1311209436512,786.7728842198838
2022-01-09,127778.39336994941,1427.408898721429,1206.3570947461997
2022-01-10,128171.28669439247,1600.8504191892653,3257.2904280795324
2022-01-11,127701.68001883556,2787.6837525225988,3081.3728534316456
2022-01-12,127331.3355066589,2721.01073562119,3281.188581131176
2022-01-13,127073.1576611489,3023.0107356211906,3040.088581131176
2022-01-14,126885.99981563895,2851.330735621191,2876.321914464509
2022-01-15,127144.5086367956,3136.4307356211907,1175.2782566474004
2022-01-16,127776.85079128561,1820.597402287857,1196.255247797843
2022-01-17,127932.19294577562,1351.5974022878568,1412.4219144645094
2022-01-18,128291.36843359898,1771.597402287857,3038.7552477978425
2022-01-19,127831.21058808899,2576.4974022878573,3142.5885811311755
2022-01-20,127688.55274257904,3000.764068954524,2908.777336151256
2022-01-21,127605.41899345457,2825.643587026813,2551.077336151256
2022-01-22,127858.38524433016,2827.46025369348,1183.8273361512565
2022-01-23,128698.35149520567,2024.7935870268125,1339.3273361512565
2022-01-24,129135.81774608124,1775.7935870268125,3329.660669484589
2022-01-25,128526.2839969568,2719.8769203601464,2949.1606694845896
2022-01-26,128346.25024783234,2769.1269203601464,3270.8606694845894
2022-01-27,127967.78316537458,2959.8935870268133,2983.8606694845894
2022-01-28,127920.8160829168,2936.8935870268133,2724.4695325513476
2022-01-29,128279.42040624622,3083.073855880766,1357.2695325513475
2022-01-30,129164.15806290894,2240.3405225474326,1455.2695325513475
2022-01-31,129455.39571957171,1821.0071892140993,3473.852865884681
2022-02-01,128795.91115401222,2817.896078102988,3515.380643662458
2022-02-02,128530.92658845277,3231.146078102988,3144.130643662458
2022-02-03,128141.6420228933,2755.646078102988,2725.830643662459
2022-02-04,127939.95745733383,2524.146078102988,2249.3829165999355
2022-02-05,128424.6104195213,2763.9975625646975,1289.84460037722
2022-02-06,129351.26338170878,2217.997562564697,1472.8446003772199
2022-02-07,129733.91634389629,1854.497562564697,3533.7112670438873
2022-02-08,129423.86930608377,3221.9142292313645,3374.5112670438866
2022-02-09,129210.42226827121,3162.564229231364,3578.70541909067
2022-02-10,128715.7974526809,3388.442007009142,3230.2334892661092
2022-02-11,128768.50597042397,3282.942007009142,2878.4668564894773
2022-02-12,129195.73162451098,3323.158287846046,1412.4326337590276
2022-02-13,129950.457278598,2167.158287846045,1701.4326337590278
2022-02-14,130162.68293268501,1914.658287846045,3510.138113211083
2022-02-15,129579.80402056195,2946.240936247872,3495.6198483709004
2022-02-16,129516.92510843893,3432.740936247872,3482.1198483709004
2022-02-17,129414.54619631592,3381.240936247872,3133.1198483709004
2022-02-18,129205.66728419288,2922.740936247872,3168.1198483709004
2022-02-19,129435.78837206986,3399.740936247873,1505.6198483708997
2022-02-20,130275.90945994682,2344.740936247871,1613.2865150375667
2022-02-21,130751.03054782382,2089.7409362478716,2106.75741738167
2022-02-22,130894.67557451875,2334.2414717412794,3872.596445046316
2022-02-23,130100.32060121372,3076.9081384079464,3452.429778379649
2022-02-24,129760.13229457538,3112.2414717412803,3384.763111712982
2022-02-25,129293.44398793699,2919.4081384079473,3225.405968855839
2022-02-26,129402.92234796532,3335.0748050746133,1479.7631117129822
2022-02-27,130252.23404132691,2329.7414717412794,1681.9297783796487
2022-02-28,130502.54573468852,1931.0748050746129,3977.554778379649
2022-03-01,129663.56576138352,3137.2414717412803,3330.554778379649
2022-03-02,129660.5857880785,3328.2414717412803,3504.786208705002
2022-03-03,129355.27340225043,3253.1754803355097,3509.8211994968988
2022-03-04,129285.46101642234,3439.1516708117006,3105.5211994968986
2022-03-05,129860.14863059434,3678.0921470021767,1515.6050182671252
2022-03-06,130722.95825123873,2379.912697163988,1830.769743186219
2022-03-07,130996.10120521653,2104.412697163988,3857.83224318622
2022-03-08,130161.74415919429,3023.579363830655,3474.64474318622
2022-03-09,129862.98830364825,3175.1222209735124,3641.978076519553
2022-03-10,129472.2324481022,3251.222220973512,3303.727585360417
2022-03-11,129197.67109157387,3155.9167199911935,3114.978076519553
2022-03-12,129371.94306837887,3289.2500533245275,1363.0609704855747
2022-03-13,129327.44527365478,2028.9855542032617,1668.9833489272853
2022-03-14,129595.44747893077,1936.9855542032617,3725.983348927286
2022-03-15,128980.44968420673,3110.985554203262,3509.697634641572
2022-03-16,128728.16617519702,3257.9141256318335,3453.6976346415713
2022-03-17,128714.8826661873,3439.9141256318335,3467.1976346415713
2022-03-18,128643.7658238442,3397.5807922985005,3122.0309679749053
2022-03-19,128858.8156481678,3337.0807922985005,1461.5309679749041
2022-03-20,129730.36547249136,2333.0807922984995,1588.5309679749041
2022-03-21,130083.24863014831,1941.4141256318333,4016.6976346415713
2022-03-22,129522.63178780524,3456.0807922985005,3611.650015593952
2022-03-23,129149.82446927168,3237.905197060405,3939.7611267050634
2022-03-24,128974.51715073816,3763.509363727072,3588.01359086277
2022-03-25,128708.97596123685,3338.2754927593296,2980.8442184925025
2022-03-26,129012.76810506893,3284.636362324547,3390.3442184925025
2022-03-27,127926.06024890093,2303.636362324547,1824.3442184925025
2022-03-28,128148.852392733,2044.8863623245466,3617.744218492503
2022-03-29,127608.57949897106,3078.271324730562,3039.4886629369475
2022-03-30,127427.7510496536,2860.882435841673,3231.3775518258362
2022-03-31,127277.92260033605,3081.5491025083393,3540.5025518258362
2022-04-01,127093.96915101858,3354.3268802861176,3396.5025518258362
2022-04-02,127259.51570170111,3563.04910250834,1456.3581073813914
2022-04-03,128004.91780793914,2201.2046580638944,1474.802551825836
2022-04-04,128538.81991417719,2011.2046580638948,3776.356837540122
2022-04-05,127926.32487755813,3199.295134254372,3785.123504206789
2022-04-06,127443.49650760571,3302.295134254372,3857.123504206789
2022-04-07,127246.16813765327,3658.804393513631,3372.3920227253075
2022-04-08,127042.04347140458,3168.267356476593,3295.5920227253073
2022-04-09,127172.80213848918,3424.9590231432603,1320.0336893919734
2022-04-10,128013.5608055738,2164.1256898099264,1645.867022725307
2022-04-11,128385.31947265843,2018.2923564765933,3598.247975106259
2022-04-12,127921.2924254573,3132.220927905165,3569.99271323646
2022-04-13,127719.55416924987,3393.5305216398683,3376.571935742063
2022-04-14,127347.24643935818,3005.262100587237,3460.5698304789057
2022-04-15,127140.93870946653,3256.762100587238,2541.1014094262737
2022-04-16,127635.78922518888,3040.9413988328515,1471.5908831104844
2022-04-17,128381.63974091127,2217.4413988328515,1287.0908831104846
2022-04-18,128848.99025663362,1750.991398832851,3607.348571918492
2022-04-19,128235.07877660227,3047.9764306799852,3539.9848294788408
2022-04-20,128125.0958679995,3443.8335735371284,3625.8861245685102
2022-04-21,127592.58581756808,3094.705087815986,3609.4373604696384
2022-04-22,127380.96465602552,3395.1495322604305,2835.0206938029714
2022-04-23,127968.59349448301,3423.3995322604305,1454.270693802972
2022-04-24,128688.22233294047,2175.3995322604296,1800.270693802972
2022-04-25,129037.3511713979,2146.6852465461443,4223.925921546243
2022-04-26,128227.66820861312,3422.1175964426247,3214.9791306559737
2022-04-27,128149.80667439976,3139.1175964426257,3593.1457973226406
2022-04-28,127886.61180685309,3329.9509297759587,3503.1457973226406
2022-04-29,127532.5836059731,3145.228707553736,3325.734686211529
2022-04-30,127841.36651620419,3635.3175964426246,1316.188532365376
2022-05-01,128589.64942643528,2064.8175964426246,1581.652333270353
2022-05-02,128965.7656699997,1959.6509297759576,3934.5346862115293
2022-05-03,128050.5485802308,3019.3175964426246,3209.0346862115293
2022-05-04,128063.8314904619,3222.3175964426255,3793.2846862115302
2022-05-05,127635.164400693,3365.2842631092917,3532.4513528781963
2022-05-06,127619.83064425744,3517.1175964426247,2943.4513528781963
2022-05-07,127717.99688782186,3041.6175964426257,1493.7846862115296
2022-05-08,128595.16313138627,2370.200929775958,1626.1596862115293
2022-05-09,128977.7043749507,2008.7009297759575,3836.4930195448633
2022-05-10,128126.07895184845,2985.5342631092917,3622.1596862115302
2022-05-11,127903.45352874623,3400.0342631092917,3274.1767202796664
2022-05-12,127665.78602147567,3040.003200985043,3279.0040415889516
2022-05-13,127442.61851420508,3054.1570471388886,3010.1774498286513
2022-05-14,127864.96224288955,3434.51668413111,1395.672955446629
2022-05-15,128807.30597157404,2338.01668413111,1486.403467696072
2022-05-16,129466.90545378486,2156.4851325349705,3610.260650324135
2022-05-17,128973.8799359957,3116.735132534971,3491.5784797814995
2022-05-18,128718.66837169489,3236.8024831961657,3424.3554325309124
2022-05-19,128223.0633863415,2932.6639547225755,3523.5756420828147
2022-05-20,127875.98957604803,3223.9793024443984,2866.0531127378695
2022-05-21,128285.66576575453,3280.3126357777314,1359.636446071202
2022-05-22,129037.84195546106,2116.312635777731,1651.636446071202
2022-05-23,129547.51814516759,2161.312635777731,3910.136446071203
2022-05-24,128670.19433487413,3041.3126357777314,3304.636446071203
2022-05-25,128367.87052458066,3000.8126357777314,3228.7540931300264
2022-05-26,128108.54671428722,2971.3126357777314,3386.136446071203
2022-05-27,127734.22290399372,3011.8126357777314,3029.136446071203
2022-05-28,127993.39909370025,3288.3126357777314,1294.1364460712023
2022-05-29,128911.07528340678,2211.8126357777305,1490.636446071202
2022-05-30,129441.25147311328,2020.812635777731,1548.4697794045353
2022-05-31,130030.26099615316,2136.222892187987,4426.136446071202
2022-06-01,129295.27051919304,3686.562635777731,3660.448946071203
2022-06-02,128847.0300422329,3213.1459691110645,3635.8864460712034
2022-06-03,128436.1228986061,3228.3126357777314,3121.2197794045364
2022-06-04,128634.2157549793,3319.3126357777314,1317.0531127378686
2022-06-05,129431.30861135246,2114.812635777731,1594.2197794045353
2022-06-06,129815.90146772566,1978.812635777731,3750.7197794045364
2022-06-07,129059.49432409887,2990.803863847907,3490.5531127378695
2022-06-08,128840.04551380537,3270.2709691110645,3401.55311273787
2022-06-09,128562.2633701786,3123.7709691110645,3297.9620064471974
2022-06-10,128268.40313544554,3007.0952641219105,2884.955498855006
2022-06-11,128778.0429007124,3391.7717347101466,1371.372165521672
2022-06-12,129484.84933264599,2080.4285974552436,1620.6221655216718
2022-06-13,129935.65576457955,2071.4285974552436,3579.247165521673
2022-06-14,129189.58719651314,2833.1785974552436,3386.2471655216727
2022-06-15,128840.51862844668,3034.9285974552436,3281.6825722202375
2022-06-16,128308.9165675573,2933.6451046322777,3308.2471655216727
2022-06-17,128209.81450666791,3208.2076046322777,2730.7471655216727
2022-06-18,128345.71244577852,2865.8117712989438,1409.4138321883386
2022-06-19,129146.11038488912,2210.645104632277,1238.0804988550055
2022-06-20,129574.5083239997,1666.6451046322768,2396.2471655216723
2022-06-21,129669.40626311032,2489.8117712989438,3422.797431696939
2022-06-22,129091.16446020617,2866.8373650745375,3229.9713248414205
2022-06-23,128872.36383377263,3011.1706984078714,3208.9713248414205
2022-06-24,128722.06320733909,3057.3373650745375,3068.4713248414205
2022-06-25,128753.76258090553,3100.1706984078714,1271.9157692858641
2022-06-26,129657.68417669422,2175.8373650745375,1282.4157692858644
2022-06-27,130111.6057724829,1737.3373650745375,3650.9157692858653
2022-06-28,129429.52736827155,2968.8373650745375,3312.349102619198
2022-06-29,129161.78229739357,3046.5040317412045,3058.7491026191983
2022-06-30,129082.53722651556,2979.5040317412045,3318.7491026191983
2022-07-01,128866.79215563758,3101.670698407871,3363.2491026191983
2022-07-02,128613.25541809293,3109.7123650745375,1441.7491026191974
2022-07-03,129514.21868054825,2342.7123650745375,1426.2491026191974
2022-07-04,129947.1819430036,1859.2123650745375,1158.2491026191976
2022-07-05,130622.64520545892,1833.7123650745373,3746.2491026191983
2022-07-06,129828.10846791427,2951.7123650745375,3643.2491026191988
2022-07-07,129429.2860160839,3244.4266507888237,3266.2491026191983
2022-07-08,129191.46356425354,3028.4266507888237,3334.915769285865
2022-07-09,129196.3077790898,3338.8188076515685,1311.8569457564524
2022-07-10,130028.7108174555,2145.2599841221563,1274.8569457564527
2022-07-11,130494.11385582123,1740.2599841221563,3292.1902790897866
2022-07-12,130021.35022752025,2819.4266507888237,3157.220565194175
2022-07-13,129814.64301329489,2959.4686044908035,3185.1672717076276
2022-07-14,129508.4864706202,2877.020830043029,3202.9298979702535
2022-07-15,129210.41073602629,2904.8541633763616,2813.1798979702544
2022-07-16,129485.33500143242,3088.104163376362,1280.513231303587
